ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp411,0,1,0,0,0,2,0,4,1,0,2,1,84,43,56,56,2.54235e-05,29379,630679,235,65,115.15,Y,411,icp411_timing.csv,609.815484848,0.0,716.830323232,48.1073030303,0.0,668.601828283,0.0,710.880636364,86.5398585859,624.26410101,2068.11757576,,411,0.058974
../benchmarks/icp432,0,1,0,0,1,0,0,2,0,0,2,1,77,40,51,47,3.19268e-05,25274,590327,231,55,115.07,Y,432,icp432_timing.csv,646.816545455,0.0,723.746232323,48.3816767677,0.0,675.243232323,0.0,715.152727273,89.8623838384,625.211959596,2117.10818182,,432,0.058856
../benchmarks/icp433,0,1,0,0,1,0,0,2,1,0,2,1,77,40,50,47,3.19268e-05,25754,615676,237,55,113.63,Y,433,icp433_timing.csv,646.892969697,0.0,716.062535354,48.3768888889,0.0,667.565707071,0.0,715.821292929,87.9397373737,627.802646465,2109.72494949,,433,0.059221
../benchmarks/icp444,0,1,0,0,1,1,0,2,0,0,2,1,75,39,50,47,3.19268e-05,25504,589405,229,55,117.45,Y,444,icp444_timing.csv,595.937141414,0.0,719.251272727,49.4826464646,0.0,669.644141414,0.0,725.253474747,92.5210505051,632.652919192,2072.26434343,,444,0.059211
../benchmarks/icp445,0,1,0,0,1,1,0,2,1,0,2,1,75,38,50,47,3.19268e-05,25577,614793,235,55,112.75,Y,445,icp445_timing.csv,617.866838384,0.0,720.860727273,48.3145959596,0.0,672.427575758,0.0,712.811111111,87.2971111111,625.437838384,2083.50919192,,445,0.05975
../benchmarks/icp456,0,1,0,0,1,2,0,2,0,0,2,1,86,45,60,47,3.19268e-05,27698,609529,253,55,116.09,Y,456,icp456_timing.csv,603.023757576,0.0,717.222555556,48.3286868687,0.0,668.771262626,0.0,714.511313131,87.1104141414,627.322858586,2066.92575758,,456,0.059075
../benchmarks/icp457,0,1,0,0,1,2,0,2,1,0,2,1,86,44,60,47,3.19268e-05,27670,634917,259,55,113.59,Y,457,icp457_timing.csv,610.694282828,0.0,719.618979798,49.2363333333,0.0,670.260020202,0.0,719.718747475,89.9369292929,629.700343434,2081.53757576,,457,0.059285
../benchmarks/icp459,0,1,0,0,1,2,0,4,1,0,2,1,90,46,61,47,3.19268e-05,30940,641833,259,55,114.71,Y,459,icp459_timing.csv,603.378656566,0.0,717.248242424,48.1488989899,0.0,668.977818182,0.0,712.351494949,86.7716161616,625.502282828,2064.28545455,,459,0.059265
../benchmarks/icp480,0,1,0,1,0,0,0,2,0,0,2,1,70,35,56,70,2.40687e-05,24280,597251,252,80,139.68,Y,480,icp480_timing.csv,410.176714286,0.0,716.319373737,48.0121515152,0.0,668.187969697,0.0,718.868929293,91.1274848485,627.660181818,1875.94020202,,480,0.059261
../benchmarks/icp481,0,1,0,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,481,icp481_timing.csv,398.105737374,0.0,720.696888889,48.3344545455,0.0,672.242787879,0.0,724.270222222,94.4654242424,629.723353535,1873.98282828,,481,0.058907
../benchmarks/icp492,0,1,0,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,492,icp492_timing.csv,405.621316327,0.0,718.150525253,48.3931313131,0.0,669.636909091,0.0,722.456343434,94.8637272727,627.509171717,1877.65363636,,492,0.059261
../benchmarks/icp493,0,1,0,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,493,icp493_timing.csv,411.674161616,0.0,716.994070707,47.9869090909,0.0,668.887929293,0.0,718.658636364,91.8050707071,626.774373737,1877.85050505,,493,0.058907
