ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion733,1,1,0,1,128,1,0,1,2,1,1,1,0,1,1,66,32,48,63,0.169829,999,18697,1014803,239,78,134.71,Y,733,depth_fusion733_timing.csv,518.56959596,0,717.334777778,48.0418989899,0,669.178050505,0,150.732737374,85.561,65.0936363636,1417.65454545,,733,0.059658
../benchmarks/depth_fusion864,1,1,0,2,64,0,0,0,1,1,1,1,0,0,1,50,24,37,33,0.195312,999,12976,852392,166,41,133.2,Y,864,depth_fusion864_timing.csv,519.521656566,0,714.171454545,47.8586666667,0,666.200050505,0,181.489979798,85.7431010101,95.6704949495,1446.34212121,,864,0.061125
../benchmarks/depth_fusion865,1,1,0,2,64,0,0,0,1,1,1,1,0,1,1,51,25,39,33,0.195312,999,13118,949064,180,41,137.06,Y,865,depth_fusion865_timing.csv,519.122939394,0,716.078838384,47.9430606061,0,668.022484848,0,180.313535354,85.6420707071,94.5945252525,1446.6659596,,865,0.059658
../benchmarks/depth_fusion866,1,1,0,2,64,0,0,0,2,1,1,1,0,0,1,68,33,55,59,0.195312,999,19298,1405598,285,74,132.92,Y,866,depth_fusion866_timing.csv,515.192272727,0,716.898343434,49.5507070707,0,667.234363636,0,185.700626263,90.802979798,94.8183737374,1447.66777778,,866,0.059571
../benchmarks/depth_fusion867,1,1,0,2,64,0,0,0,2,1,1,1,0,1,1,71,34,58,59,0.195312,999,19899,1505919,303,74,133.15,Y,867,depth_fusion867_timing.csv,519.06259596,0,715.889020202,48.0343434343,0,667.741545455,0,177.776838384,85.7592929293,91.9414848485,1443.85636364,,867,0.059658
../benchmarks/depth_fusion868,1,1,0,2,64,0,0,1,1,1,1,1,0,0,1,54,26,44,33,0.390625,999,13360,892028,189,41,131.57,Y,868,depth_fusion868_timing.csv,516.197505051,0,714.767878788,49.5249494949,0,665.128848485,0,185.993989899,91.0323333333,94.8820606061,1447.40747475,,868,0.059571
../benchmarks/depth_fusion869,1,1,0,2,64,0,0,1,1,1,1,1,0,1,1,51,25,39,33,0.390625,999,12804,920068,180,41,132.69,Y,869,depth_fusion869_timing.csv,519.031141414,0,716.869636364,47.951969697,0,668.801767677,0,180.425111111,85.8524242424,94.4952424242,1447.48707071,,869,0.059658
../benchmarks/depth_fusion870,1,1,0,2,64,0,0,1,2,1,1,1,0,0,1,75,36,63,66,0.725242,999,21932,1434336,340,82,125.32,Y,870,depth_fusion870_timing.csv,515.718919192,0,716.358313131,49.4783232323,0,666.768626263,0,155.738030303,89.3812121212,66.2352828283,1417.93161616,,870,0.061211
../benchmarks/depth_fusion871,1,1,0,2,64,0,0,1,2,1,1,1,0,1,1,66,32,47,66,0.678204,999,19026,1015355,237,82,133.26,Y,871,depth_fusion871_timing.csv,514.498707071,0,717.366545455,49.5752121212,0,667.677606061,0,155.246020202,90.0432323232,65.1248383838,1417.08777778,,871,0.059571
../benchmarks/depth_fusion936,1,1,0,2,64,1,0,0,1,1,1,1,0,0,1,49,24,37,31,0.195312,999,12492,852221,165,39,133.58,Y,936,depth_fusion936_timing.csv,514.764393939,0,717.354040404,49.5132626263,0,667.724020202,0,184.897464646,88.7807272727,96.0373636364,1446.95888889,,936,0.059571
../benchmarks/depth_fusion937,1,1,0,2,64,1,0,0,1,1,1,1,0,1,1,50,24,39,31,0.195312,999,12659,948917,179,39,136.89,Y,937,depth_fusion937_timing.csv,515.472393939,0,713.619545455,48.9481010101,0,664.55710101,0,181.938959596,87.2555555556,94.6046363636,1441.31080808,,937,0.059571
../benchmarks/depth_fusion940,1,1,0,2,64,1,0,0,2,1,1,1,0,0,1,67,33,53,55,0.195312,999,18652,1321690,270,70,133.22,Y,940,depth_fusion940_timing.csv,519.006262626,0,715.932383838,48.0115353535,0,667.806878788,0,180.409515152,85.5804646465,94.7525454545,1446.51191919,,940,0.059658
../benchmarks/depth_fusion941,1,1,0,2,64,1,0,0,2,1,1,1,0,1,1,70,34,58,55,0.195312,999,19466,1504808,302,70,134.19,Y,941,depth_fusion941_timing.csv,519.471616162,0,714.999393939,47.9718585859,0,666.913747475,0,177.46779798,85.6011717172,91.7916868687,1443.04212121,,941,0.061125
../benchmarks/depth_fusion944,1,1,0,2,64,1,0,1,1,1,1,1,0,0,1,54,26,44,31,0.390625,999,12897,891269,189,39,124.76,Y,944,depth_fusion944_timing.csv,515.526434343,0,717.673272727,49.5122525253,0,668.047848485,0,183.157767677,88.3276666667,94.752969697,1447.06505051,,944,0.059571
../benchmarks/depth_fusion945,1,1,0,2,64,1,0,1,1,1,1,1,0,1,1,51,24,39,31,0.390625,999,12434,919669,180,39,124.44,Y,945,depth_fusion945_timing.csv,519.34259596,0,715.960989899,47.9388989899,0,667.908222222,0,180.167181818,85.6101616162,94.4808989899,1446.66868687,,945,0.059658
../benchmarks/depth_fusion948,1,1,0,2,64,1,0,1,2,1,1,1,0,0,1,74,35,63,63,0.725242,999,21501,1443726,344,78,130.19,Y,948,depth_fusion948_timing.csv,518.864919192,0,715.853717172,48.0318383838,0,667.709828283,0,151.657919192,85.6001111111,65.9832424242,1417.60393939,,948,0.059658
../benchmarks/depth_fusion949,1,1,0,2,64,1,0,1,2,1,1,1,0,1,1,65,32,47,63,0.678204,999,18508,1014047,236,78,128.28,Y,949,depth_fusion949_timing.csv,516.045020202,0,713.965979798,49.3488787879,0,664.504727273,0,154.070676768,88.9346868687,65.0611414141,1414.03424242,,949,0.061211
../benchmarks/depth_fusion1080,1,1,1,0,64,0,0,1,1,1,1,1,0,0,1,53,25,45,33,0.136483,999,12232,764588,163,41,135.55,Y,1080,depth_fusion1080_timing.csv,515.141373737,0,717.815717172,49.5103030303,0,668.190121212,0,109.602989899,89.7622424242,19.7651818182,1372.65414141,,1080,0.059541
../benchmarks/depth_fusion1081,1,1,1,0,64,0,0,1,1,1,1,1,0,1,1,54,25,46,33,0.139997,999,12564,849844,173,41,137.08,Y,1081,depth_fusion1081_timing.csv,520.403878788,0,714.861363636,48.9865757576,0,665.755949495,0,113.372838384,90.7884444444,22.5076464646,1380.55434343,,1081,0.061211
../benchmarks/depth_fusion1082,1,1,1,0,64,0,0,1,1,2,1,1,0,0,1,79,38,71,66,0.082687,999,20053,1250239,280,82,136.85,Y,1082,depth_fusion1082_timing.csv,520.225626263,0,719.240676768,48.0751919192,0,671.046919192,0,103.357414141,86.5812626263,16.7016868687,1374.1789899,,1082,0.059658
